pack,asset_name,asset_class,package_name,package_path,object_path
Street_Props_Pack_V1,M_Sign_2,Material,/Game/Street_Props_Pack_V1/Materials/M_Sign_2,/Game/Street_Props_Pack_V1/Materials,/Game/Street_Props_Pack_V1/Materials/M_Sign_2.M_Sign_2
Street_Props_Pack_V1,M_Sign_3,Material,/Game/Street_Props_Pack_V1/Materials/M_Sign_3,/Game/Street_Props_Pack_V1/Materials,/Game/Street_Props_Pack_V1/Materials/M_Sign_3.M_Sign_3
Street_Props_Pack_V1,M_Sign_4,Material,/Game/Street_Props_Pack_V1/Materials/M_Sign_4,/Game/Street_Props_Pack_V1/Materials,/Game/Street_Props_Pack_V1/Materials/M_Sign_4.M_Sign_4
Street_Props_Pack_V1,M_Sign_5,Material,/Game/Street_Props_Pack_V1/Materials/M_Sign_5,/Game/Street_Props_Pack_V1/Materials,/Game/Street_Props_Pack_V1/Materials/M_Sign_5.M_Sign_5
Street_Props_Pack_V1,M_Sign_6,Material,/Game/Street_Props_Pack_V1/Materials/M_Sign_6,/Game/Street_Props_Pack_V1/Materials,/Game/Street_Props_Pack_V1/Materials/M_Sign_6.M_Sign_6
Street_Props_Pack_V1,M_Sign_7,Material,/Game/Street_Props_Pack_V1/Materials/M_Sign_7,/Game/Street_Props_Pack_V1/Materials,/Game/Street_Props_Pack_V1/Materials/M_Sign_7.M_Sign_7
Street_Props_Pack_V1,M_Sign_8,Material,/Game/Street_Props_Pack_V1/Materials/M_Sign_8,/Game/Street_Props_Pack_V1/Materials,/Game/Street_Props_Pack_V1/Materials/M_Sign_8.M_Sign_8
Street_Props_Pack_V1,M_Text_1,Material,/Game/Street_Props_Pack_V1/Materials/M_Text_1,/Game/Street_Props_Pack_V1/Materials,/Game/Street_Props_Pack_V1/Materials/M_Text_1.M_Text_1
Street_Props_Pack_V1,M_Text_2,Material,/Game/Street_Props_Pack_V1/Materials/M_Text_2,/Game/Street_Props_Pack_V1/Materials,/Game/Street_Props_Pack_V1/Materials/M_Text_2.M_Text_2
Street_Props_Pack_V1,M_Wood_1,Material,/Game/Street_Props_Pack_V1/Materials/M_Wood_1,/Game/Street_Props_Pack_V1/Materials,/Game/Street_Props_Pack_V1/Materials/M_Wood_1.M_Wood_1
Street_Props_Pack_V1,M_Wood_2,Material,/Game/Street_Props_Pack_V1/Materials/M_Wood_2,/Game/Street_Props_Pack_V1/Materials,/Game/Street_Props_Pack_V1/Materials/M_Wood_2.M_Wood_2
Street_Props_Pack_V1,M_Wood_3,Material,/Game/Street_Props_Pack_V1/Materials/M_Wood_3,/Game/Street_Props_Pack_V1/Materials,/Game/Street_Props_Pack_V1/Materials/M_Wood_3.M_Wood_3
Street_Props_Pack_V1,M_Color_1_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Color_1_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Color_1_Inst.M_Color_1_Inst
Street_Props_Pack_V1,M_Color_2_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Color_2_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Color_2_Inst.M_Color_2_Inst
Street_Props_Pack_V1,M_Color_3_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Color_3_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Color_3_Inst.M_Color_3_Inst
Street_Props_Pack_V1,M_Color_4_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Color_4_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Color_4_Inst.M_Color_4_Inst
Street_Props_Pack_V1,M_Color_5_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Color_5_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Color_5_Inst.M_Color_5_Inst
Street_Props_Pack_V1,M_Color_6_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Color_6_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Color_6_Inst.M_Color_6_Inst
Street_Props_Pack_V1,M_Color_7_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Color_7_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Color_7_Inst.M_Color_7_Inst
Street_Props_Pack_V1,M_Color_8_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Color_8_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Color_8_Inst.M_Color_8_Inst
Street_Props_Pack_V1,M_Concrete_1_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Concrete_1_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Concrete_1_Inst.M_Concrete_1_Inst
Street_Props_Pack_V1,M_Concrete_2_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Concrete_2_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Concrete_2_Inst.M_Concrete_2_Inst
Street_Props_Pack_V1,M_Concrete_3_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Concrete_3_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Concrete_3_Inst.M_Concrete_3_Inst
Street_Props_Pack_V1,M_Dirt_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Dirt_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Dirt_Inst.M_Dirt_Inst
Street_Props_Pack_V1,M_Glass_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Glass_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Glass_Inst.M_Glass_Inst
Street_Props_Pack_V1,M_light_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_light_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_light_Inst.M_light_Inst
Street_Props_Pack_V1,M_Metal_1_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Metal_1_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Metal_1_Inst.M_Metal_1_Inst
Street_Props_Pack_V1,M_Metal_2_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Metal_2_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Metal_2_Inst.M_Metal_2_Inst
Street_Props_Pack_V1,M_Metal_3_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Metal_3_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Metal_3_Inst.M_Metal_3_Inst
Street_Props_Pack_V1,M_Plastic_1_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Plastic_1_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Plastic_1_Inst.M_Plastic_1_Inst
Street_Props_Pack_V1,M_Sign_1_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Sign_1_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Sign_1_Inst.M_Sign_1_Inst
Street_Props_Pack_V1,M_Sign_2_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Sign_2_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Sign_2_Inst.M_Sign_2_Inst
Street_Props_Pack_V1,M_Sign_3_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Sign_3_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Sign_3_Inst.M_Sign_3_Inst
Street_Props_Pack_V1,M_Sign_4_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Sign_4_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Sign_4_Inst.M_Sign_4_Inst
Street_Props_Pack_V1,M_Sign_5_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Sign_5_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Sign_5_Inst.M_Sign_5_Inst
Street_Props_Pack_V1,M_Sign_6_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Sign_6_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Sign_6_Inst.M_Sign_6_Inst
Street_Props_Pack_V1,M_Sign_7_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Sign_7_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Sign_7_Inst.M_Sign_7_Inst
Street_Props_Pack_V1,M_Sign_8_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Sign_8_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Sign_8_Inst.M_Sign_8_Inst
Street_Props_Pack_V1,M_Text_1_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Text_1_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Text_1_Inst.M_Text_1_Inst
Street_Props_Pack_V1,M_Text_2_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Text_2_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Text_2_Inst.M_Text_2_Inst
Street_Props_Pack_V1,M_Wood_1_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Wood_1_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Wood_1_Inst.M_Wood_1_Inst
Street_Props_Pack_V1,M_Wood_2_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Wood_2_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Wood_2_Inst.M_Wood_2_Inst
Street_Props_Pack_V1,M_Wood_3_Inst,MaterialInstanceConstant,/Game/Street_Props_Pack_V1/Materials/Instances/M_Wood_3_Inst,/Game/Street_Props_Pack_V1/Materials/Instances,/Game/Street_Props_Pack_V1/Materials/Instances/M_Wood_3_Inst.M_Wood_3_Inst
Street_Props_Pack_V1,SM_Barrier,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Barrier,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Barrier.SM_Barrier
Street_Props_Pack_V1,SM_barrier_2,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_2,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_2.SM_barrier_2
Street_Props_Pack_V1,SM_barrier_3_A,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_3_A,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_3_A.SM_barrier_3_A
Street_Props_Pack_V1,SM_barrier_3_B,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_3_B,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_3_B.SM_barrier_3_B
Street_Props_Pack_V1,SM_barrier_5,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_5,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_5.SM_barrier_5
Street_Props_Pack_V1,SM_barrier_6,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_6,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_6.SM_barrier_6
Street_Props_Pack_V1,SM_barrier_7_A,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_7_A,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_7_A.SM_barrier_7_A
Street_Props_Pack_V1,SM_barrier_7_B,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_7_B,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_7_B.SM_barrier_7_B
Street_Props_Pack_V1,SM_barrier_7_C,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_7_C,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_7_C.SM_barrier_7_C
Street_Props_Pack_V1,SM_barrier_8,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_8,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_barrier_8.SM_barrier_8
Street_Props_Pack_V1,SM_Bench,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Bench,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Bench.SM_Bench
Street_Props_Pack_V1,SM_Bench_2,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Bench_2,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Bench_2.SM_Bench_2
Street_Props_Pack_V1,SM_Bicycle_stand_1,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Bicycle_stand_1,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Bicycle_stand_1.SM_Bicycle_stand_1
Street_Props_Pack_V1,SM_Bicycle_stand_2,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Bicycle_stand_2,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Bicycle_stand_2.SM_Bicycle_stand_2
Street_Props_Pack_V1,SM_Bus_stop,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Bus_stop,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Bus_stop.SM_Bus_stop
Street_Props_Pack_V1,SM_Bus_Stop_2,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Bus_Stop_2,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Bus_Stop_2.SM_Bus_Stop_2
Street_Props_Pack_V1,SM_Fence_1,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_1,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_1.SM_Fence_1
Street_Props_Pack_V1,SM_Fence_2,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_2,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_2.SM_Fence_2
Street_Props_Pack_V1,SM_Fence_3,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_3,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_3.SM_Fence_3
Street_Props_Pack_V1,SM_Fence_4,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_4,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_4.SM_Fence_4
Street_Props_Pack_V1,SM_Fence_5,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_5,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_5.SM_Fence_5
Street_Props_Pack_V1,SM_Fence_6_A,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_6_A,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_6_A.SM_Fence_6_A
Street_Props_Pack_V1,SM_Fence_6_B,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_6_B,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_6_B.SM_Fence_6_B
Street_Props_Pack_V1,SM_Fence_6_C,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_6_C,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_6_C.SM_Fence_6_C
Street_Props_Pack_V1,SM_Fence_7,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_7,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_7.SM_Fence_7
Street_Props_Pack_V1,SM_Fence_8_A,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_8_A,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_8_A.SM_Fence_8_A
Street_Props_Pack_V1,SM_Fence_8_B,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_8_B,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_8_B.SM_Fence_8_B
Street_Props_Pack_V1,SM_Fence_8_C,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_8_C,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Fence_8_C.SM_Fence_8_C
Street_Props_Pack_V1,SM_Flower_Pot,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Flower_Pot,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Flower_Pot.SM_Flower_Pot
Street_Props_Pack_V1,SM_Flower_Pot_2,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Flower_Pot_2,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Flower_Pot_2.SM_Flower_Pot_2
Street_Props_Pack_V1,SM_Flower_Pot_3,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Flower_Pot_3,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Flower_Pot_3.SM_Flower_Pot_3
Street_Props_Pack_V1,SM_Flower_Pot_4,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Flower_Pot_4,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Flower_Pot_4.SM_Flower_Pot_4
Street_Props_Pack_V1,SM_Lantern_1,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Lantern_1,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Lantern_1.SM_Lantern_1
Street_Props_Pack_V1,SM_Pallet,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Pallet,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Pallet.SM_Pallet
Street_Props_Pack_V1,SM_Pier,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Pier,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Pier.SM_Pier
Street_Props_Pack_V1,SM_Pier_2,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Pier_2,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Pier_2.SM_Pier_2
Street_Props_Pack_V1,SM_Pier_3,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Pier_3,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Pier_3.SM_Pier_3
Street_Props_Pack_V1,SM_Pier_4,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Pier_4,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Pier_4.SM_Pier_4
Street_Props_Pack_V1,SM_Pylons,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Pylons,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Pylons.SM_Pylons
Street_Props_Pack_V1,SM_Sign_1,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_1,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_1.SM_Sign_1
Street_Props_Pack_V1,SM_Sign_2,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_2,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_2.SM_Sign_2
Street_Props_Pack_V1,SM_Sign_3,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_3,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_3.SM_Sign_3
Street_Props_Pack_V1,SM_Sign_4,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_4,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_4.SM_Sign_4
Street_Props_Pack_V1,SM_Sign_5,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_5,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_5.SM_Sign_5
Street_Props_Pack_V1,SM_Sign_6,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_6,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_6.SM_Sign_6
Street_Props_Pack_V1,SM_Sign_7,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_7,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_7.SM_Sign_7
